date,open,high,low,close,adj_close,volume
2/18/2011,836.559998,838,832.01001,834.820007,834.820007,11623100
2/22/2011,828.219971,830.140015,812.570007,812.960022,812.960022,13227800
2/23/2011,813.159973,814.440002,794.47998,799.650024,799.650024,13303400
2/24/2011,799.659973,807.049988,795.25,804.179993,804.179993,12229000
2/25/2011,806.700012,822.049988,806.700012,821.950012,821.950012,38360300
2/28/2011,825.859985,828.429993,817.340027,823.450012,823.450012,12528500
3/1/2011,825.23999,825.789978,804.929993,807.080017,807.080017,11804200
3/2/2011,806.179993,813.799988,804.109985,810.900024,810.900024,10250000
3/3/2011,810.890015,830.039978,810.890015,828.890015,828.890015,43404700
3/4/2011,828.869995,828.919983,817.830017,824.98999,824.98999,42237400
3/7/2011,825.640015,828.340027,805.369995,812.25,812.25,39647300
3/8/2011,812.380005,827.799988,807.179993,824.659973,824.659973,45314200
3/9/2011,822.460022,825.25,818.539978,821.190002,821.190002,37095200
3/10/2011,812.76001,812.76001,798.469971,799.530029,799.530029,47230200
3/11/2011,796,806.830017,794.619995,802.830017,802.830017,37404000
3/14/2011,802.809998,802.809998,790.359985,798.169983,798.169983,40503700
3/15/2011,786.059998,796.380005,775.900024,791.330017,791.330017,52014000
3/16/2011,790.700012,795.960022,778.799988,781.900024,781.900024,58330000
3/17/2011,790.820007,793.330017,785.429993,785.52002,785.52002,41349500
3/18/2011,789.869995,795.52002,789.869995,794.659973,794.659973,46855000
3/21/2011,801.75,813.02002,801.75,813.02002,813.02002,42237300
3/22/2011,813.710022,814.880005,807.159973,808.659973,808.659973,35765500
3/23/2011,806.919983,813.070007,799.22998,811.23999,811.23999,38423500
3/24/2011,815.570007,818.909973,809.919983,817.099976,817.099976,42237400
3/25/2011,820.52002,831.630005,818.539978,823.849976,823.849976,42237400
3/28/2011,826.210022,828.72998,821.47998,821.77002,821.77002,32151700
3/29/2011,820.969971,829.700012,818.320007,829.48999,829.48999,34825800
3/30/2011,833.02002,840.76001,832.76001,840.369995,840.369995,38095700
3/31/2011,839.580017,843.72998,838.48999,843.549988,843.549988,35662700
4/1/2011,847.869995,850.72998,844.109985,846.77002,846.77002,42237400
4/4/2011,846.73999,850.52002,846.73999,849.359985,849.359985,42237400
4/5/2011,849.330017,858.049988,847.469971,853.309998,853.309998,38522800
4/6/2011,856.719971,859.080017,850.530029,854.169983,854.169983,42237400
4/7/2011,854.059998,857.919983,848.320007,849.440002,849.440002,40056000
4/8/2011,854.049988,854.049988,837.919983,840.890015,840.890015,35828100
4/11/2011,841.539978,843.099976,830.849976,833.859985,833.859985,34789700
4/12/2011,830.179993,830.97998,822.27002,822.27002,822.27002,42754900
4/13/2011,827.640015,829.280029,818.5,823.919983,823.919983,38508600
4/14/2011,818.460022,827.630005,816.5,827.469971,827.469971,38726300
4/15/2011,825.900024,835.27002,824.390015,834.97998,834.97998,42237400
4/18/2011,826.98999,826.98999,816.070007,821.51001,821.51001,42237400
4/19/2011,821.5,827.299988,818.27002,823.01001,823.01001,38863000
4/20/2011,825.97998,839.450012,825.97998,839.450012,839.450012,42362800
4/21/2011,843.179993,845.640015,839.299988,845.640015,845.640015,35872400
4/25/2011,844.5,845.580017,839.390015,844.22998,844.22998,21421300
4/26/2011,845.97998,856.840027,845.25,853.039978,853.039978,39080600
4/27/2011,852.960022,858.419983,850.070007,858.309998,858.309998,40515700
4/28/2011,857.200012,861.549988,856.299988,861.549988,861.549988,40368200
4/29/2011,862.960022,866.900024,860.650024,865.289978,865.289978,34790700
5/2/2011,865.590027,868.570007,854.280029,854.77002,854.77002,38462500
5/3/2011,853.080017,854.789978,838.859985,843.77002,843.77002,42237400
5/4/2011,843.880005,843.880005,828.859985,832.900024,832.900024,42237400
5/5/2011,828.210022,840.599976,825.549988,829.23999,829.23999,38462500
5/6/2011,829.210022,843.530029,829.210022,833.340027,833.340027,42237400
5/9/2011,832.380005,843.559998,831.950012,842.799988,842.799988,42652500
5/10/2011,846.400024,855.909973,846.299988,855.909973,855.909973,42237400
5/11/2011,855.900024,855.900024,837.27002,840.659973,840.659973,38462500
5/12/2011,837.01001,849.22998,831.599976,847.530029,847.530029,37772100
5/13/2011,848,849.210022,834.640015,835.669983,835.669983,34266600
5/16/2011,831.75,838.289978,822.909973,822.909973,822.909973,38462500
5/17/2011,819.25,822.960022,815.23999,820.359985,820.359985,40539700
5/18/2011,821.909973,833.48999,821.52002,833.450012,833.450012,39220300
5/19/2011,837.799988,839.169983,828.590027,835.159973,835.159973,36261100
5/20/2011,834.650024,834.650024,824.159973,829.059998,829.059998,40660200
5/23/2011,820.049988,820.049988,814.039978,814.039978,814.039978,32555800
5/24/2011,815.919983,819.619995,809.280029,810.330017,810.330017,38462500
5/25/2011,809.390015,822.640015,807.929993,820.869995,820.869995,41096700
5/26/2011,818.909973,831.059998,817.789978,830.869995,830.869995,32594700
5/27/2011,832.380005,838.780029,832.380005,836.26001,836.26001,31245600
5/31/2011,843.320007,848.330017,838.400024,848.299988,848.299988,46962400
6/1/2011,846.539978,846.650024,820.880005,821.400024,821.400024,42410900
6/2/2011,822.179993,826.429993,816.780029,820.690002,820.690002,37621700
6/3/2011,820.679993,820.679993,807.710022,808.130005,808.130005,35050300
6/6/2011,808.130005,809.880005,795.27002,795.320007,795.320007,35559800
6/7/2011,800.190002,803.98999,797.309998,797.549988,797.549988,38462500
6/8/2011,794.869995,796.280029,787.619995,788.039978,788.039978,39708100
6/9/2011,790.289978,796.469971,787.849976,792.640015,792.640015,33325100
6/10/2011,788.51001,789.200012,777,779.539978,779.539978,38462500
6/13/2011,781.840027,785.98999,773.580017,777.200012,777.200012,41325200
6/14/2011,777.169983,795.890015,777.169983,793.98999,793.98999,35002800
6/15/2011,786.97998,791.159973,777.330017,779.460022,779.460022,40705000
6/16/2011,779.830017,787.599976,772.619995,781.539978,781.539978,38462500
6/17/2011,784.849976,790.02002,778.640015,781.75,781.75,49164600
6/20/2011,781.719971,791.030029,778.919983,788.47998,788.47998,34646600
6/21/2011,793.140015,806.690002,793.090027,806.369995,806.369995,40561500
6/22/2011,802.97998,809.820007,799.869995,799.869995,799.869995,37184200
6/23/2011,793.289978,803.599976,783.330017,802.679993,802.679993,49834500
6/24/2011,803.789978,805.659973,794.679993,797.789978,797.789978,36653400
6/27/2011,797.330017,805.940002,794,805.140015,805.140015,34790700
6/28/2011,804.849976,817.309998,804.849976,817.309998,817.309998,36815000
6/29/2011,819.950012,822.51001,814.400024,819.919983,819.919983,43475400
6/30/2011,821.76001,828.76001,821.76001,827.429993,827.429993,42005000
7/1/2011,828.25,841.059998,825.530029,840.039978,840.039978,37969300
7/5/2011,840.130005,842.51001,836.929993,841.619995,841.619995,37223200
7/6/2011,841.609985,845.809998,837.52002,845.22998,845.22998,35641900
7/7/2011,845.169983,860.369995,845.169983,858.109985,858.109985,40695300
7/8/2011,857.380005,857.380005,844.929993,852.570007,852.570007,35943600
7/11/2011,844.609985,845.380005,832.179993,833.539978,833.539978,38791300
7/12/2011,830.419983,838.070007,829.289978,829.77002,829.77002,42278900
7/13/2011,834.22998,845.140015,833.799988,836.97998,836.97998,40600800
7/14/2011,838.669983,841.340027,821.950012,823.320007,823.320007,43585700
7/15/2011,825.580017,829.090027,823.52002,828.780029,828.780029,42427600
7/18/2011,828.77002,828.77002,811.849976,815.969971,815.969971,41181600
7/19/2011,815.950012,834.619995,815.950012,834.619995,834.619995,43046000
7/20/2011,835.070007,836.02002,828.640015,832.340027,832.340027,37674200
7/21/2011,835.02002,843.309998,834.200012,841.26001,841.26001,48374300
7/22/2011,841.539978,843.400024,836.289978,841.820007,841.820007,35228300
7/25/2011,834.330017,838.169983,830.219971,831.400024,831.400024,35368900
7/26/2011,831.460022,831.630005,824.369995,824.830017,824.830017,40070500
7/27/2011,821.070007,821.070007,799.619995,800.530029,800.530029,34790400
7/28/2011,800.890015,809.640015,798.179993,799.340027,799.340027,49518000
7/29/2011,799.190002,801.710022,783.169983,797.030029,797.030029,50611900
8/1/2011,803.820007,808.599976,786.23999,792.849976,792.849976,49673900
8/2/2011,792.849976,796.549988,767.01001,767.01001,767.01001,52062900
8/3/2011,768.960022,773.219971,750.059998,772.780029,772.780029,64469400
8/4/2011,765,765,726.799988,726.799988,726.799988,42665300
8/5/2011,732.559998,735.859985,698.599976,714.630005,714.630005,54545900
8/8/2011,699.859985,705.150024,650.960022,650.960022,650.960022,26151500
8/9/2011,659.820007,696.309998,639.849976,696.159973,696.159973,23666600
8/10/2011,686.5,687.22998,659.340027,660.210022,660.210022,50180700
8/11/2011,664.369995,704.5,662.590027,695.890015,695.890015,36850500
8/12/2011,701.390015,705.640015,690.460022,697.5,697.5,56403800
8/15/2011,702.909973,718.630005,702.909973,718.630005,718.630005,42728500
8/16/2011,711.27002,712.75,698.26001,704.76001,704.76001,50716000
8/17/2011,708.419983,714.650024,698.26001,704.030029,704.030029,43883400
8/18/2011,692.059998,692.059998,658.380005,662.51001,662.51001,32348100
8/19/2011,655.390015,672.570007,650.609985,651.700012,651.700012,51675600
8/22/2011,660.859985,666.849976,646.72998,651.340027,651.340027,54362600
8/23/2011,654.429993,683.070007,650.01001,683.070007,683.070007,50131700
8/24/2011,681.429993,694.690002,676.429993,692.570007,692.570007,53153100
8/25/2011,692.559998,701.549988,673.710022,674.419983,674.419983,57484200
8/26/2011,674.419983,692.349976,661.940002,691.789978,691.789978,50353200
8/29/2011,691.77002,724.710022,691.77002,724.650024,724.650024,42280700
8/30/2011,720.340027,731.849976,712.98999,728.080017,728.080017,45725700
8/31/2011,731.929993,737.640015,719.840027,726.809998,726.809998,52678400
9/1/2011,727.039978,734.059998,707.27002,708.919983,708.919983,47804100
9/2/2011,706.059998,706.059998,681.450012,683.359985,683.359985,44017400
9/6/2011,671.919983,682.210022,663.559998,680.869995,680.869995,51039800
9/7/2011,689.179993,709.549988,689.179993,709.469971,709.469971,44410400
9/8/2011,705.400024,712.109985,692.23999,694.919983,694.919983,44651700
9/9/2011,689.23999,690.090027,668.099976,673.960022,673.960022,45863700
9/12/2011,667.25,680.580017,664.929993,679.76001,679.76001,51685500
9/13/2011,681.450012,693.330017,678.960022,691.73999,691.73999,46813700
9/14/2011,697.02002,712.570007,685.77002,704.119995,704.119995,49867400
9/15/2011,709.710022,713.51001,700.530029,713.51001,713.51001,44797300
9/16/2011,715.469971,718.630005,708.940002,714.309998,714.309998,52488900
9/19/2011,705.130005,708.47998,694.51001,702.22998,702.22998,42541900
9/20/2011,705.030029,710.849976,689.950012,689.950012,689.950012,43156100
9/21/2011,690.460022,694.190002,664.070007,664.580017,664.580017,47285500
9/22/2011,652.369995,656.299988,634.710022,643.419983,643.419983,67031400
9/23/2011,642.47998,655.630005,641.880005,652.429993,652.429993,56399300
9/26/2011,657.369995,666.01001,645.539978,665.619995,665.619995,47628300
9/27/2011,674.650024,694.700012,674.619995,680.22998,680.22998,55481300
9/28/2011,680.909973,681.200012,651.969971,651.969971,651.969971,47879200
9/29/2011,655.200012,669.530029,645.330017,662.799988,662.799988,52857400
9/30/2011,654.429993,661.580017,643.799988,644.159973,644.159973,44167900
10/3/2011,639.72998,648.849976,609.48999,609.48999,609.48999,56703400
10/4/2011,605.419983,650.159973,601.710022,648.640015,648.640015,37146700
10/5/2011,648.469971,661.099976,641.359985,658.109985,658.109985,25106200
10/6/2011,656.869995,674.140015,653.48999,673.799988,673.799988,50983300
10/7/2011,675.659973,675.73999,653.780029,656.210022,656.210022,55803800
10/10/2011,664.580017,684.97998,664.580017,684.900024,684.900024,44468000
10/11/2011,679.72998,691.130005,677.909973,688.969971,688.969971,44245000
10/12/2011,693.710022,705.299988,693.440002,700.380005,700.380005,53553600
10/13/2011,696.469971,701.179993,687.580017,698.820007,698.820007,44362700
10/14/2011,705.349976,713.359985,700.400024,712.460022,712.460022,41166900
10/17/2011,707.690002,707.690002,687.070007,688.599976,688.599976,43007000
10/18/2011,689.859985,712.059998,680.780029,709.340027,709.340027,48401700
10/19/2011,707.960022,711.210022,692.349976,694.369995,694.369995,48463900
10/20/2011,694.950012,697.030029,679.419983,696.419983,696.419983,48702900
10/21/2011,704.650024,712.650024,702.049988,712.419983,712.419983,49807700
10/24/2011,714.460022,736.030029,714.380005,736.030029,736.030029,43093800
10/25/2011,731.340027,731.340027,712.150024,713.650024,713.650024,44739700
10/26/2011,721.179993,730.23999,707.630005,727.150024,727.150024,48735300
10/27/2011,739.440002,769.460022,739.440002,765.429993,765.429993,63676100
10/28/2011,761.869995,768.820007,759.130005,761,761,45366900
10/31/2011,752.440002,754.049988,740.840027,741.059998,741.059998,43102100
11/1/2011,725.469971,729.080017,712.419983,713.890015,713.890015,56455400
11/2/2011,713.880005,733.559998,713.880005,733.26001,733.26001,41105300
11/3/2011,737.219971,752.190002,725.559998,751.530029,751.530029,48491400
11/4/2011,747.47998,748.659973,737.210022,746.48999,746.48999,38306500
11/7/2011,746.47998,748.830017,730.640015,745.27002,745.27002,34297400
11/8/2011,749.130005,756.76001,736.640015,755.27002,755.27002,39084900
11/9/2011,743.460022,743.460022,718.859985,718.859985,718.859985,46597400
11/10/2011,721.809998,730.669983,717.97998,725.47998,725.47998,40027600
11/11/2011,732.099976,744.820007,732.099976,744.640015,744.640015,33701800
11/14/2011,741.469971,742.210022,728.609985,732.890015,732.890015,32196800
11/15/2011,729.390015,745.76001,725.48999,743.080017,743.080017,35993000
11/16/2011,736.22998,747.76001,729.530029,729.859985,729.859985,40850100
11/17/2011,729.799988,733.460022,716.25,718.75,718.75,45964500
11/18/2011,720.26001,723.369995,715.52002,719.419983,719.419983,38276100
11/21/2011,710.409973,710.409973,696.719971,701.900024,701.900024,40500700
11/22/2011,701.890015,705.25,693.900024,696.26001,696.26001,39117100
11/23/2011,690.77002,690.77002,674.299988,674.340027,674.340027,37989400
11/25/2011,671.900024,679.809998,666.159973,666.159973,666.159973,16642000
11/28/2011,677.820007,698.179993,677.820007,697.900024,697.900024,39207500
11/29/2011,697.849976,700.599976,691.960022,696.099976,696.099976,39926500
11/30/2011,696.090027,737.419983,696.090027,737.419983,737.419983,58019100
12/1/2011,734.51001,739.960022,730.75,730.75,730.75,38186800
12/2/2011,738.559998,744.960022,734.140015,735.02002,735.02002,41443100
12/5/2011,743.640015,752.710022,741.590027,747.030029,747.030029,41480600
12/6/2011,746.650024,751.809998,740.890015,746.780029,746.780029,37342300
12/7/2011,746.75,749,732.159973,746.140015,746.140015,41605400
12/8/2011,740.76001,740.76001,721.859985,722.679993,722.679993,42983700
12/9/2011,725.409973,748.440002,725.309998,745.400024,745.400024,38306100
12/12/2011,737.150024,737.150024,725.25,733.150024,733.150024,36005700
12/13/2011,736.809998,742.190002,715.830017,718.059998,718.059998,41215700
12/14/2011,713.219971,715.090027,705.780029,708.460022,708.460022,42982900
12/15/2011,716.099976,718,710.340027,716.01001,716.01001,38103400
12/16/2011,718.679993,730.72998,717.650024,722.049988,722.049988,53458000
12/19/2011,725.780029,729.030029,707.830017,708.559998,708.559998,36598200
12/20/2011,718.140015,738.219971,718.140015,738.219971,738.219971,40555900
12/21/2011,736.309998,742.119995,727.119995,740.450012,740.450012,35827800
12/22/2011,742.25,748.210022,742.25,745.51001,745.51001,34922500
12/23/2011,747.5,748.52002,744.25,747.97998,747.97998,22338300
12/27/2011,745.609985,753.190002,744.200012,751.309998,751.309998,21305900
12/28/2011,750.599976,750.599976,734.690002,735.210022,735.210022,23499800
12/29/2011,737.159973,745.909973,737.080017,744.97998,744.97998,22781300
12/30/2011,743.630005,746.469971,740.400024,740.919983,740.919983,22718500
1/3/2012,750.700012,759.369995,749.5,752.280029,752.280029,39437100
1/4/2012,748.349976,749.609985,742.890015,747.280029,747.280029,35925800
1/5/2012,743.72998,754.390015,736.780029,752.289978,752.289978,43159500
1/6/2012,752.109985,754.75,745.789978,749.710022,749.710022,36568300
1/9/2012,753.070007,754.440002,747.26001,753.51001,753.51001,33716000
1/10/2012,758.25,765.280029,758.25,764.75,764.75,42219600
1/11/2012,762.01001,767.869995,761.099976,767.23999,767.23999,39681200
1/12/2012,768.679993,770.619995,761.919983,770.48999,770.48999,40198900
1/13/2012,763.119995,765.98999,758.950012,764.200012,764.200012,36923700
1/17/2012,769.049988,773.26001,763.809998,765.530029,765.530029,40104900
1/18/2012,765.48999,779.26001,764.700012,779.26001,779.26001,40961600
1/19/2012,780.630005,784.570007,779.080017,782.369995,782.369995,44658900
1/20/2012,780.849976,785.880005,780.219971,784.619995,784.619995,39126200
1/23/2012,784.349976,789.409973,778.380005,783.049988,783.049988,37709100
1/24/2012,779.099976,788.799988,775.580017,788.27002,788.27002,36935600
1/25/2012,787.429993,796.539978,784.099976,795.580017,795.580017,44109100
1/26/2012,798.469971,800.219971,789.780029,792.909973,792.909973,45220700
1/27/2012,789.710022,798.849976,789.690002,798.849976,798.849976,40073800
1/30/2012,797.940002,797.940002,787.48999,792.380005,792.380005,36590100
1/31/2012,794.969971,795.01001,788.02002,792.820007,792.820007,42355500
2/1/2012,796.98999,810.190002,796.98999,809.659973,809.659973,45043600
2/2/2012,810.23999,815.880005,809.140015,812.890015,812.890015,41209200
2/3/2012,820.840027,833.02002,820.840027,831.109985,831.109985,46085500
2/6/2012,827.47998,830.070007,825.619995,828.369995,828.369995,33797000
2/7/2012,827.059998,830.659973,822.900024,827.369995,827.369995,37424600
2/8/2012,827.25,832.640015,821.580017,828.390015,828.390015,40967300
2/9/2012,829.969971,830.789978,821.099976,824.98999,824.98999,42098900
2/10/2012,823.400024,823.400024,812.849976,813.330017,813.330017,38775800
2/13/2012,820,824.890015,818.099976,824.809998,824.809998,36180400
2/14/2012,824.76001,824.76001,815.419983,820.650024,820.650024,38895200
2/15/2012,823.22998,824.140015,811.859985,813.97998,813.97998,40803400
2/16/2012,813.630005,829.960022,813.630005,829.960022,829.960022,41088800
2/17/2012,832.099976,832.22998,827.75,828.679993,828.679993,37176400
2/21/2012,830.099976,831.01001,820.369995,823.200012,823.200012,37952000
2/22/2012,820.580017,823.619995,816.5,816.5,816.5,36337100
2/23/2012,817.77002,829.450012,814.27002,829.22998,829.22998,37864500
2/24/2012,829.200012,830.869995,826.559998,826.919983,826.919983,35053600
2/27/2012,822,829.549988,814.919983,826.659973,826.659973,36488900
2/28/2012,826.929993,830.659973,820.030029,823.799988,823.799988,35791200
2/29/2012,824.880005,829.22998,810.929993,810.940002,810.940002,44823700
3/1/2012,813.969971,823.789978,813.969971,815.219971,815.219971,39192400
3/2/2012,815.299988,816.799988,800.130005,802.419983,802.419983,32834900
3/5/2012,801.950012,804.26001,795.98999,803.650024,803.650024,34294800
3/6/2012,796.460022,796.460022,785.409973,787.090027,787.090027,41910600
3/7/2012,790.030029,796.179993,789.26001,795.950012,795.950012,35803800
3/8/2012,800.640015,806.799988,794.820007,806.340027,806.340027,35430600
3/9/2012,806.789978,821.190002,806.429993,817,817,36394700
3/12/2012,817.309998,819.130005,811.840027,814.289978,814.289978,30818700
3/13/2012,819.340027,831.22998,818.219971,831.22998,831.22998,43864700
3/14/2012,830.070007,831.609985,821.179993,823.400024,823.400024,45022800
3/15/2012,824.47998,831.460022,821.530029,831.460022,831.460022,42716500
3/16/2012,832.219971,832.780029,827.679993,830.179993,830.179993,51639500
3/19/2012,829.450012,843.25,828.5,837.77002,837.77002,39325700
3/20/2012,832.309998,832.309998,826.700012,829.23999,829.23999,36952800
3/21/2012,831,833.840027,827.460022,829.919983,829.919983,35735900
3/22/2012,823.429993,823.460022,816.700012,821.440002,821.440002,37405900
3/23/2012,821.440002,830.030029,815.98999,830.030029,830.030029,34729500
3/26/2012,836.450012,846.309998,836.450012,846.130005,846.130005,35769500
3/27/2012,846.51001,847.919983,839.97998,839.97998,839.97998,35136400
3/28/2012,839.820007,841.219971,828.47998,834.450012,834.450012,38928000
3/29/2012,828.859985,833.77002,822.719971,832.219971,832.219971,38320000
3/30/2012,836.469971,838.369995,828,830.299988,830.299988,36768900
4/2/2012,828.890015,840.630005,826.570007,840.630005,840.630005,35720100
4/3/2012,839.570007,841.059998,831.650024,834.799988,834.799988,38220900
4/4/2012,827.669983,827.669983,817.080017,820.380005,820.380005,39382900
4/5/2012,817.23999,821.349976,816.429993,818.179993,818.179993,33037400
4/9/2012,808.719971,808.719971,800.75,803.460022,803.460022,34689800
4/10/2012,802.710022,803.609985,783.559998,784.150024,784.150024,46317300
4/11/2012,791.030029,796.72998,791.01001,796.590027,796.590027,37430400
4/12/2012,796.710022,810.289978,796.710022,808.590027,808.590027,36182800
4/13/2012,806.840027,806.840027,796.22998,796.289978,796.289978,36311600
4/16/2012,796.289978,802.700012,791.030029,798.080017,798.080017,35747800
4/17/2012,803.51001,816.320007,803.51001,810.630005,810.630005,34562000
4/18/2012,809.409973,809.409973,800.549988,803.320007,803.320007,34631400
4/19/2012,804.309998,809.73999,794.809998,798.900024,798.900024,41800200
4/20/2012,798.890015,810.219971,798.890015,804.049988,804.049988,38333200
4/23/2012,795.559998,795.559998,785.369995,791.849976,791.849976,36548600
4/24/2012,792.5,799.539978,790.880005,798.049988,798.049988,36171000
4/25/2012,805.419983,813.840027,805.419983,812.119995,812.119995,39984300
4/26/2012,810.609985,819.559998,810.169983,818.330017,818.330017,40347000
4/27/2012,819.090027,826.049988,812.849976,825.469971,825.469971,36458300
4/30/2012,825.469971,825.469971,816.47998,816.880005,816.880005,35740100
5/1/2012,817.700012,830.099976,815.549988,815.890015,815.890015,38079500
5/2/2012,811.47998,818.820007,807.97998,818.599976,818.599976,38038600
5/3/2012,817.950012,818.22998,803.650024,806.590027,806.590027,40049100
5/4/2012,802.090027,802.090027,791.26001,791.840027,791.840027,39751400
5/7/2012,788.72998,796.130005,788.070007,793.809998,793.809998,35593900
5/8/2012,788.669983,793.719971,781.280029,793.059998,793.059998,42616700
5/9/2012,792.710022,792.799988,781.440002,788.919983,788.919983,42885400
5/10/2012,790.219971,795.77002,788.140015,791.75,791.75,37279900
5/11/2012,786.289978,795.890015,785.969971,790.059998,790.059998,38690700
5/14/2012,782.77002,784.940002,777.780029,778.950012,778.950012,36881200
5/15/2012,778.51001,784.880005,775.969971,777.359985,777.359985,41140400
5/16/2012,778.690002,783.890015,771.969971,772.109985,772.109985,42804200
5/17/2012,772.650024,773.369995,754.330017,754.330017,754.330017,46642800
5/18/2012,753.799988,758.780029,745.710022,747.210022,747.210022,45124700
5/21/2012,749.190002,764.640015,745.77002,764.640015,764.640015,37867500
5/22/2012,765.090027,770.159973,755.599976,759.630005,759.630005,41236800
5/23/2012,755.059998,766.179993,748.159973,765.169983,765.169983,41083300
5/24/2012,766.469971,766.919983,756.820007,766.570007,766.570007,39376700
5/25/2012,766.640015,768.47998,764,766.409973,766.409973,28726600
5/29/2012,771.799988,778.77002,768.98999,777.159973,777.159973,34416400
5/30/2012,770.73999,770.73999,761.669983,762,762,35342900
5/31/2012,762.599976,765.47998,751.580017,761.820007,761.820007,45576200
6/1/2012,752.109985,752.109985,737.419983,737.419983,737.419983,46693500
6/4/2012,739.690002,742.72998,729.75,737.23999,737.23999,40119600
6/5/2012,734.090027,746.210022,733.840027,746.090027,746.090027,34032300
6/6/2012,746.780029,765.169983,746.780029,765.169983,765.169983,42683600
6/7/2012,772.059998,775.650024,760.039978,760.340027,760.340027,42581400
6/8/2012,758.440002,770.070007,754.719971,769.190002,769.190002,34971900
6/11/2012,775.799988,776.630005,750.969971,751.01001,751.01001,35375300
6/12/2012,754.429993,761.690002,748.530029,761.530029,761.530029,34429200
6/13/2012,759.51001,763.98999,749.809998,752.380005,752.380005,35065100
6/14/2012,753.210022,762.880005,751.859985,762.340027,762.340027,36877200
6/15/2012,761.890015,772.070007,761.23999,771.320007,771.320007,44015700
6/18/2012,766.919983,774.809998,764.700012,772.530029,772.530029,32594300
6/19/2012,775.549988,789.51001,775.549988,786.429993,786.429993,38153500
6/20/2012,786.030029,789.219971,780.530029,784.049988,784.049988,36957000
6/21/2012,784.659973,784.700012,764.309998,764.830017,764.830017,40944700
6/22/2012,768.969971,775.929993,766.210022,775.159973,775.159973,52714900
6/25/2012,775.150024,775.150024,759.830017,761.900024,761.900024,35018200
6/26/2012,763.27002,767.820007,758.099976,765.02002,765.02002,34129400
6/27/2012,766.22998,776.700012,766.22998,776.23999,776.23999,32869100
6/28/2012,770.940002,775.900024,764.380005,775.890015,775.890015,39693700
6/29/2012,775.890015,799,775.890015,798.48999,798.48999,45904800
7/2/2012,799.820007,807.940002,796.140015,807.940002,807.940002,33016500
7/3/2012,808.030029,818.48999,807.700012,818.48999,818.48999,21163900
7/5/2012,816.429993,820.440002,813.27002,817.429993,817.429993,30415200
7/6/2012,809.820007,809.820007,804.690002,807.140015,807.140015,27451400
7/9/2012,805.669983,806.840027,801.549988,804.799988,804.799988,29048600
7/10/2012,808.619995,810.789978,792.710022,795.169983,795.169983,34706000
7/11/2012,795.559998,797.679993,788.359985,792.26001,792.26001,34262900
7/12/2012,792.22998,792.47998,778.539978,789.619995,789.619995,36544400
7/13/2012,791.98999,802.340027,791.98999,800.98999,800.98999,32129300
7/16/2012,799.030029,800.080017,794.049988,796.659973,796.659973,28627200
7/17/2012,797.25,802.400024,790.27002,799.450012,799.450012,35666800
7/18/2012,798.309998,808.530029,797.960022,805.059998,805.059998,36426300
